osm_type,osm_id,key,value,name,lat,lon,addr:street,addr:housenumber,brand,operator,website,cuisine,opening_hours,description,barrio,comuna,ipcf_promedio_pesos,porc_hogares_bajo_lp,porc_poblacion_bajo_lp,tasa_actividad,tasa_empleo,tasa_desocupacion,tasa_desocupacion_hombres,tasa_desocupacion_mujeres,tasa_subocupacion_horaria,porc_cuenta_propia,porc_asalariados_sin_jubilacion,poblacion,superficie_km2,densidad_hab_km2,porc_poblacion_en_ciudad,porc_superficie_en_ciudad,razon_varones_por_100_mujeres,edad_promedio_anios,porc_poblacion_0_14,porc_poblacion_15_64,porc_65mas,porc_poblacion_nacida_en_ciudad,Tasa global de fecundidad (hijos/as por mujer)1 ,Tasa de mortalidad infantil (por mil nacidos/as vivos/as) 1 ,Tasa bruta de natalidad (por mil) (2023) ,Tasa bruta de mortalidad (por mil) (2023) ,tasa_crecimiento_vegetativo_2023_por_mil,porc_mujeres_14mas_sin_hijos,porc_mujeres_14mas_con_1o2_hijos,Porcentaje de mujeres de 14 años y más que tuvieron más de 2 hijos/as,tamano_medio_hogar,porc_hogares_unipersonales,porc_poblacion_14mas_unida,porc_hogares_familiares,porc_hogares_no_familiares,_name_norm,chain_count,is_chain,regex_label,manual_label,unified_label
node,3180965717,amenity,restaurant,London City,-34.6084595,-58.3748309,Avenida de Mayo,599,,,https://www.londoncity.com.ar/,,,,MONSERRAT,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,london city,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3188334965,amenity,cafe,Starbucks,-34.5677712,-58.4366932,Maure,1818,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-21:00,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,3205426278,amenity,restaurant,New Port,-34.5891962,-58.3927128,,,,,,,,,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,new port,1,False,Anglophone,,Anglophone
node,3205426301,amenity,restaurant,urban,-34.5889827,-58.3925946,,,,,,,,,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,urban,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3220121882,amenity,bar,Dark pool,-34.6150673,-58.4375156,Avenida Acoyte,263,,,https://www.facebook.com/pages/Dark-Pool-Caballito/108032412576238?fref=ts,,20:00-03:00,,CABALLITO,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,26951.0,6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8,dark pool,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3243910761,amenity,cafe,The Coffe Store,-34.5638718,-58.4387682,,,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,the coffe store,5,True,Anglophone,,Anglophone
node,3257422162,amenity,restaurant,Grill Dandy,-34.5805006,-58.431951,Fitz Roy,2199,,,https://www.somosdandy.com,parrilla,Mo-Su 11:00-01:00,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,grill dandy,1,False,Anglophone,,Anglophone
node,3257752193,amenity,restaurant,Rey Soho,-34.5884729,-58.4300857,Jorge Luis Borges,1636,,,,,Mo-Su 10:00 - 03:00,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,rey soho,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3257753730,amenity,pub,Irish Pub Sullivan's,-34.5878889,-58.4291719,El Salvador,,,,,burger;sandwich,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,irish pub sullivan's,1,False,Anglophone,,Anglophone
node,3260942565,amenity,pub,The Temple Bar,-34.5881232,-58.4267961,Costa Rica,4677,,,,,Tu-Fr 18:00-05:00; Sa 20:00-05:00; Su 19:00-02:00; PH off,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,the temple bar,3,False,Anglophone,,Anglophone
node,3273682964,amenity,cafe,Starbucks,-34.5859655,-58.3915493,Avenida Pueyrredón,2501,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,"Mo-Fr 08:00-22:00; Sa,Su 09:00-22:00",,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,starbucks,83,True,Anglophone,,Anglophone
node,3346036976,amenity,pub,Growlers,-34.6268878,-58.4298548,,,,,,,,,CABALLITO,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,26951.0,6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8,growlers,2,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3368458686,amenity,restaurant,Kentucky,-34.582671,-58.434443,,,,,,pizza,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,kentucky,15,True,Anglophone,,Anglophone
node,3368460297,amenity,cafe,Starbucks,-34.56973,-58.4207825,Avenida Del Libertador,3883,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-21:00,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,3416791033,amenity,cafe,Starbucks,-34.5896775,-58.4258116,Malabia,1720,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Th 07:30-23:00; Fr 07:30-02:30; Sa 08:00-03:00; Su 08:30-23:30,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,3427843193,amenity,cafe,Ol'days,-34.6111971,-58.3633935,Olga Cossettini,1182,,,https://www.facebook.com/oldayscoffee,organic,,,PUERTO MADERO,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,ol'days,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3513155624,amenity,cafe,Suit Suit,-34.551344,-58.4539826,,,,,,,,,BELGRANO,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,suit suit,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3600510122,amenity,cafe,Starbucks,-34.5845677,-58.4359883,Honduras,5550,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,"Mo-Fr 07:30-21:00; Sa,Su 09:00-21:00",,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,3605372118,amenity,cinema,Cinemark Puerto Madero,-34.621046,-58.3649162,Avenida Alicia Moreau de Justo,1920,Cinemark,,,,,,PUERTO MADERO,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,cinemark puerto madero,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3605500268,amenity,restaurant,Pepper RestoBar,-34.5864447,-58.4103792,Bulnes,2201,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,pepper restobar,1,False,Anglophone,,Anglophone
node,3631713171,amenity,restaurant,Bar BQ,-34.5817449,-58.4373749,,,,,,american,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,bar bq,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3638054270,amenity,restaurant,Ugi's,-34.6107753,-58.41321,Avenida Rivadavia,,,,,pizza,,famosa pizza a la piedra...,BALVANERA,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,30280.0,6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3,ugi's,4,False,Anglophone,,Anglophone
node,3675631645,amenity,cafe,Tea Connection,-34.5598912,-58.4568761,Vuelta de Obligado,2257,,,https://www.teaconnection.com.ar/,teahouse,"Mo-Th 08:00-24:00; Fr,Sa 09:00-01:00; Su 09:00-24:00",,BELGRANO,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,tea connection,10,True,Anglophone,,Anglophone
node,3679567025,amenity,cafe,Starbucks,-34.5958416,-58.385841,Avenida Santa Fe,1302,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-21:00,,RETIRO,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,starbucks,83,True,Anglophone,,Anglophone
node,3703854080,amenity,cafe,Starbucks,-34.6063487,-58.3738113,San Martín,150,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:00-20:00,,SAN NICOLAS,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,starbucks,83,True,Anglophone,,Anglophone
node,3736842364,amenity,cafe,Snackbar,-34.6316957,-58.3987651,,,,,,,,,PARQUE PATRICIOS,4.0,573468.0,32.2,40.7,59.9,54.3,"9,3a","7,6a","11,3a","11,9a",21.1,32.5,"241,096",22.7,10621.0,7.8,11.0,92.7,35.0,24.3,62.3,13.4,64.3,1.3,5.7,8.5,8.3,0.2,29.5,41.5,29.0,2.6,31.3,43.1,68.3,31.7,snackbar,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3805648245,amenity,pub,Sugar,-34.5884257,-58.4263428,,,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,sugar,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3805736458,amenity,cafe,My Place,-34.5774677,-58.4229242,,,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,my place,1,False,Anglophone,,Anglophone
node,3808561917,amenity,cafe,Starbucks,-34.6114478,-58.518008,Quevedo,3365,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,"Mo-Th 10:00-21:00; Fr,Sa 10:00-01:00; Su 10:00-23:00",,VILLA DEVOTO,11.0,757726.0,"8,8a",13.3,63.1,58.9,"6,7a", ---,"8,2b","8,2a",28.0,"20,7a","190,195",14.1,13489.0,6.2,6.8,89.6,40.7,19.5,61.8,18.7,75.6,0.9,2.8,5.7,10.5,-4.8,31.2,50.7,18.1,2.2,39.2,48.3,60.8,39.2,starbucks,83,True,Anglophone,,Anglophone
node,3808561920,amenity,cafe,The Coffe Store,-34.6117367,-58.5173933,Quevedo,3365,,,,,,,VILLA DEVOTO,11.0,757726.0,"8,8a",13.3,63.1,58.9,"6,7a", ---,"8,2b","8,2a",28.0,"20,7a","190,195",14.1,13489.0,6.2,6.8,89.6,40.7,19.5,61.8,18.7,75.6,0.9,2.8,5.7,10.5,-4.8,31.2,50.7,18.1,2.2,39.2,48.3,60.8,39.2,the coffe store,5,True,Anglophone,,Anglophone
node,3810179958,amenity,cafe,Chips Cafe,-34.5742315,-58.4036433,,,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,chips cafe,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3810179966,amenity,restaurant,Hereford,-34.5888847,-58.3839826,,,,,,,,,RETIRO,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,hereford,2,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3810179975,amenity,cafe,Starbucks,-34.5739481,-58.4036113,Jerónimo Salguero,3172,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,"Mo-Fr,Su 10:00-23:00; Sa 10:00-24:00",,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,3817032995,amenity,restaurant,Hereford,-34.5893066,-58.3939269,Vicente López,2050,,,,,,,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,hereford,2,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,3817032996,amenity,cafe,Starbucks,-34.5891711,-58.3936911,Vicente López,2050,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Th 08:00-23:00; Fr-Su 09:00-23:00,,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,starbucks,83,True,Anglophone,,Anglophone
node,3882750963,amenity,cafe,Spot,-34.5859717,-58.3985562,,,,,,,,,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,spot,2,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,4012943004,amenity,cafe,Starbucks,-34.5577608,-58.4606855,Avenida Cabildo,2600,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:30-21:00; Sa 08:30-21:00; Su 09:30-20:00,,BELGRANO,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,starbucks,83,True,Anglophone,,Anglophone
node,4021998701,amenity,restaurant,Take & Eat,-34.5502172,-58.456632,Arribeños,2941,,,,,"Mo-Fr 08:00-15:00,19:00-22:00; Sa,Su off",,NUÑEZ,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,take & eat,1,False,Anglophone,,Anglophone
node,4089940881,amenity,cafe,Relax III,-34.611313,-58.3733237,Moreno,499,,,,,"Mo-Fr 07:00-21:00, 09:00-18:00; Sa 08:00-15:00",,MONSERRAT,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,14465.0,8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8,relax iii,1,False,Anglophone,,Anglophone
node,4095729692,amenity,cafe,Starbucks,-34.5865515,-58.4141056,Avenida Santa Fe,3490,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,"Mo-We 07:00-21:00; Th,Fr 07:00-22:00; Sa 09:00-22:00; Su 09:00-21:00",,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,4106165759,amenity,pub,The Temple Bar,-34.5917063,-58.3921984,Avenida General Las Heras,1822,,,http://www.thetemplebar.com.ar/recoleta/bar,,,,RECOLETA,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,23706.0,4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4,the temple bar,3,False,Anglophone,,Anglophone
node,4119204914,amenity,cafe,Starbucks,-34.5596973,-58.4453863,La Pampa,1502,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,"Mo-Fr 07:00-21:30; Sa,Su 08:00-21:00",,BELGRANO,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,starbucks,83,True,Anglophone,,Anglophone
node,4153633540,amenity,cafe,Starbucks,-34.6081651,-58.3922237,Avenida Callao,98,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:00-22:00; Sa 08:00-21:00; Su 09:00-22:00,,BALVANERA,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,30280.0,6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3,starbucks,83,True,Anglophone,,Anglophone
node,4209860089,amenity,pub,YOLO Bar,-34.5809057,-58.4270899,,,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,yolo bar,1,False,Sin motivo claro / nombre genérico,Anglophone,Anglophone
node,4214670731,amenity,cafe,Starbucks,-34.598493,-58.440067,Avenida Corrientes,5347,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-21:00,,VILLA CRESPO,15.0,836539.0,"13,4a",15.6,66.3,62.5,"5,7a","6,0b","5,4b","7,9a",21.4,26.4,"182,551",14.3,12766.0,5.9,6.9,88.0,39.8,16.4,66.5,17.1,68.8,1.0,5.4,7.2,9.7,-2.5,36.1,51.3,12.6,2.1,42.6,46.1,55.9,44.1,starbucks,83,True,Anglophone,,Anglophone
node,4251296189,amenity,cafe,Pride Hollywood,-34.5835696,-58.4336827,Humboldt,1897,,,,,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,pride hollywood,1,False,Anglophone,,Anglophone
node,4251331595,amenity,cafe,CoCo Fresh Tea & Juice,-34.5743784,-58.4221439,Demaría,4615,CoCo,,,bubble_tea,,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,coco fresh tea & juice,1,False,Anglophone,,Anglophone
node,4270804918,amenity,cafe,Starbucks,-34.5780257,-58.437959,Nicaragua,6045,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Su 08:00-20:00,,PALERMO,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,14297.0,7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0,starbucks,83,True,Anglophone,,Anglophone
node,4313772379,amenity,cafe,Tea Connection,-34.5682454,-58.4644944,Echeverría,3292,,,https://www.teaconnection.com.ar/,teahouse,Mo-Sa 07:30-00:00; Su 08:30-00:00,,BELGRANO,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,tea connection,10,True,Anglophone,,Anglophone
node,4315225523,amenity,cafe,Starbucks,-34.5728802,-58.4594726,Avenida Elcano,3179,Starbucks,,https://www.starbucks.com.ar/,coffee_shop,Mo-Su 08:00-21:00,,COLEGIALES,13.0,963308.0,"11,9a",11.1,65.6,62.4,"4,9a","4,0b","5,8b","5,4a",26.7,23.9,"236,723",15.0,15782.0,7.7,7.3,84.4,41.3,17.2,63.1,19.7,67.0,1.0,2.2,7.6,9.9,-2.3,37.4,47.7,14.9,2.1,41.6,51.9,57.3,42.7,starbucks,83,True,Anglophone,,Anglophone
